"scientific_name"	"datetime"	"description"	"place_guess"	"latitude"	"longitude"	"tag_list"	"common_name"	"url"	"image_url"	"user_login"	"id"	"species_guess"	"iconic_taxon_name"	"taxon_id"	"num_identification_agreements"	"num_identification_disagreements"	"observed_on_string"	"observed_on"	"time_observed_at"	"time_zone"	"positional_accuracy"	"public_positional_accuracy"	"geoprivacy"	"taxon_geoprivacy"	"coordinates_obscured"	"positioning_method"	"positioning_device"	"user_id"	"user_name"	"created_at"	"updated_at"	"quality_grade"	"license"	"sound_url"	"oauth_application_id"	"captive_cultivated"
"Neogale vison"	"2025-01-15 14:03:00 -0500"	""	"Valley Forge, Phoenixville, PA, US"	40.1106985479	-75.4390719144	""	"American Mink"	"https://www.inaturalist.org/observations/258582555"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463976657/medium.jpg"	"willrochon4"	258582555	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-15 14:03:00-05:00"	"2025-01-15"	"2025-01-15 19:03:00 UTC"	"Eastern Time (US & Canada)"	11	11	""	"open"	"false"	""	""	8814194	""	"2025-01-15 19:17:50 UTC"	"2025-01-15 19:56:00 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-15 05:55:43 -0500"	""	"Charlottesville, VA, US"	38.1081212733	-78.6063608815	""	"American Mink"	"https://www.inaturalist.org/observations/258553808"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463919548/medium.jpg"	"klewisbiller2"	258553808	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-15 05:55:43-05:00"	"2025-01-15"	"2025-01-15 10:55:43 UTC"	"Eastern Time (US & Canada)"	2713	2713	""	"open"	"false"	""	""	3026768	""	"2025-01-15 12:05:46 UTC"	"2025-01-15 16:17:07 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-08 14:45:00 -0500"	""	"Fakahatchee Strand Preserve State Park, 137 Coast Line Dr, Copeland, FL 34137, USA"	26.0215756	-81.4217092	""	"American Mink"	"https://www.inaturalist.org/observations/258522471"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463854944/medium.jpeg"	"gmskupien"	258522471	"American Mink"	"Mammalia"	1264432	1	0	"2025/01/08 2:45 PM"	"2025-01-08"	"2025-01-08 19:45:00 UTC"	"Eastern Time (US & Canada)"	9508	9508	""	"open"	"false"	""	""	147794	""	"2025-01-15 02:50:10 UTC"	"2025-01-15 02:58:33 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-14 16:50:00 -0500"	""	"Windsor Forest, Savannah, GA, USA"	31.9731341603	-81.1721893027	""	"American Mink"	"https://www.inaturalist.org/observations/258519686"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463848857/medium.jpeg"	"biggiecrabs"	258519686	"American Mink"	"Mammalia"	1264432	0	0	"2025-01-14 16:50:00"	"2025-01-14"	"2025-01-14 21:50:00 UTC"	"Eastern Time (US & Canada)"	37	37	""	"open"	"false"	"gps"	"gps"	7207686	""	"2025-01-15 02:07:39 UTC"	"2025-01-15 14:38:50 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-14 10:39:22 -0400"	""	"Bickerton West, NS B0J 1A0, Canada"	45.0897946802	-61.7008331046	""	"American Mink"	"https://www.inaturalist.org/observations/258501291"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463810747/medium.jpeg"	"angelamac"	258501291	"American Mink"	"Mammalia"	1264432	2	0	"2025-01-14 10:39:22"	"2025-01-14"	"2025-01-14 14:39:22 UTC"	"America/Glace_Bay"	187	187	""	"open"	"false"	"gps"	"gps"	593883	"Angela"	"2025-01-14 22:05:44 UTC"	"2025-01-15 02:56:47 UTC"	"research"	"CC-BY-NC-ND"	NA	2	"false"
"Neogale vison"	"2025-01-14 14:15:14 +0200"	""	"Närpiö, Suomi"	62.523601208	21.1129975319	""	"American Mink"	"https://www.inaturalist.org/observations/258479293"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463764617/medium.jpeg"	"mialisah"	258479293	"Minkki"	"Mammalia"	1264432	1	0	"2025-01-14 14:15:14"	"2025-01-14"	"2025-01-14 12:15:14 UTC"	"Helsinki"	1005	1005	""	"open"	"false"	"gps"	"gps"	7158797	"Mia Lisa Huolman"	"2025-01-14 17:00:00 UTC"	"2025-01-14 23:40:53 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-05 11:40:10 +0000"	""	"Canal, Glasgow, Scotland, GB"	55.8796580999	-4.2674284929	""	"American Mink"	"https://www.inaturalist.org/observations/258451730"	"https://static.inaturalist.org/photos/463707797/medium.jpg"	"karen1377"	258451730	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-05 11:40:10Z"	"2025-01-05"	"2025-01-05 11:40:10 UTC"	"London"	14	14	""	"open"	"false"	""	""	3235482	"Karen Mclachlan"	"2025-01-14 08:47:45 UTC"	"2025-01-14 23:42:55 UTC"	"research"	"CC0"	NA	3	"false"
"Neogale vison"	"2025-01-08 09:01:52 -0500"	""	"Huntington Beach State Park, Murrells Inlet, SC, US"	33.524794549	-79.0292454057	""	"American Mink"	"https://www.inaturalist.org/observations/258401699"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463605146/medium.jpg"	"megasmelly"	258401699	"American Mink"	"Mammalia"	1264432	0	0	"2025-01-08 09:01:52-05:00"	"2025-01-08"	"2025-01-08 14:01:52 UTC"	"Eastern Time (US & Canada)"	11	11	""	"open"	"false"	""	""	5928231	""	"2025-01-13 20:33:52 UTC"	"2025-01-13 21:25:58 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-10 08:02:00 -0500"	"From one of our wildlife cameras.  A small bird was flying overhead during the video (may be a Carolina Wren)."	"Robert B. Gordon Natural Area"	39.9317583874	-75.6064149142	""	"American Mink"	"https://www.inaturalist.org/observations/258369190"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463538708/medium.png"	"botanicus"	258369190	"American Mink"	"Mammalia"	1264432	2	0	"2025/01/10 8:02 AM"	"2025-01-10"	"2025-01-10 13:02:00 UTC"	"Eastern Time (US & Canada)"	15	15	""	"open"	"false"	""	""	745948	"Nur Ritter"	"2025-01-13 13:06:23 UTC"	"2025-01-13 22:57:06 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2024-12-19 15:40:00 -0500"	""	""	NA	NA	"carrying food"	"American Mink"	"https://www.inaturalist.org/observations/258315321"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463427278/medium.jpg"	"wkrohn"	258315321	"American Mink"	"Mammalia"	1264432	0	0	"2024/12/19 3:40 PM"	"2024-12-19"	"2024-12-19 20:40:00 UTC"	"Eastern Time (US & Canada)"	190	28000	"private"	"open"	"true"	""	""	1823693	""	"2025-01-12 23:37:33 UTC"	"2025-01-13 07:28:25 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2023-03-14 13:23:12 -0400"	""	"audubon community nature center"	42.02187	-79.169364	"winter, march, acnc, mink, mammal, nature, snow, animal"	"American Mink"	"https://www.inaturalist.org/observations/258286805"	"https://static.inaturalist.org/photos/463370836/medium.jpg"	"salamanderdance"	258286805	"American Mink"	"Mammalia"	1264432	2	0	"2023-03-14 13:23:12"	"2023-03-14"	"2023-03-14 17:23:12 UTC"	"Eastern Time (US & Canada)"	NA	NA	""	"open"	"false"	""	"manual"	812654	""	"2025-01-12 18:39:00 UTC"	"2025-01-14 16:25:46 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-11 14:09:00 -0500"	""	"Bayview Village, North York, ON, Canada"	43.7793674633	-79.3710708438	""	"American Mink"	"https://www.inaturalist.org/observations/258194565"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463209861/medium.jpg"	"tatiana-s"	258194565	"American Mink"	"Mammalia"	1264432	4	0	"2025/01/11 2:09 PM"	"2025-01-11"	"2025-01-11 19:09:00 UTC"	"Eastern Time (US & Canada)"	492	492	""	"open"	"false"	""	""	3948598	"Tatiana Svidskaia"	"2025-01-12 01:24:26 UTC"	"2025-01-12 17:53:42 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-11 16:09:34 -0500"	""	"Benner Rd, McAlisterville, PA, US"	40.6197272513	-77.280275658	""	"American Mink"	"https://www.inaturalist.org/observations/258190528"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463203703/medium.jpg"	"jessiesauder"	258190528	"American Mink"	"Mammalia"	1264432	2	0	"2025-01-11 16:09:34-05:00"	"2025-01-11"	"2025-01-11 21:09:34 UTC"	"Eastern Time (US & Canada)"	58	58	""	"open"	"false"	""	""	7410738	""	"2025-01-12 00:36:35 UTC"	"2025-01-12 18:02:23 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-11 14:17:49 -0500"	""	"43.81064, -79.08562, Pickering, ON, Canada"	43.8119251	-79.0859774	""	"American Mink"	"https://www.inaturalist.org/observations/258187417"	"https://static.inaturalist.org/photos/463195182/medium.jpeg"	"addesij"	258187417	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-11 14:17:49"	"2025-01-11"	"2025-01-11 19:17:49 UTC"	"Eastern Time (US & Canada)"	NA	NA	""	"open"	"false"	"gps"	"gps"	2155570	"Joshua Addesi"	"2025-01-11 23:57:21 UTC"	"2025-01-12 18:02:35 UTC"	"research"	"CC-BY"	NA	2	"false"
"Neogale vison"	"2025-01-11 12:38:00 +0300"	""	"Russia"	55.3493916105	41.9635516857	""	"American Mink"	"https://www.inaturalist.org/observations/258164682"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463146472/medium.jpg"	"pugalo"	258164682	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	4	2	"2025/01/11 12:38"	"2025-01-11"	"2025-01-11 09:38:00 UTC"	"St. Petersburg"	61	25591	""	"obscured"	"true"	""	""	5651561	"<U+041F><U+043E><U+043B><U+0438><U+043D><U+0430> <U+0428><U+0430><U+043B><U+044C><U+043D><U+0435><U+0432><U+0430>"	"2025-01-11 19:33:04 UTC"	"2025-01-13 06:59:17 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-11 10:30:05 -0400"	""	"Île de Cap Breton, Cap Breton, NS, CA"	45.893491239	-59.9987104227	""	"American Mink"	"https://www.inaturalist.org/observations/258150962"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463120476/medium.jpg"	"kira_shots"	258150962	"vison d'Amérique"	"Mammalia"	1264432	1	0	"2025-01-11 10:30:05-04:00"	"2025-01-11"	"2025-01-11 14:30:05 UTC"	"America/Glace_Bay"	20	20	""	"open"	"false"	""	""	8119106	""	"2025-01-11 17:02:42 UTC"	"2025-01-12 17:57:35 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-11 11:13:00 +0100"	"Río Llobregat "	"Barcelona, ES-CT, ES"	41.8208052737	1.9447876263	""	"American Mink"	"https://www.inaturalist.org/observations/258146501"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463102652/medium.jpeg"	"cris_mc"	258146501	"Visón americano"	"Mammalia"	1264432	3	0	"2025/01/11 11:13 AM"	"2025-01-11"	"2025-01-11 10:13:00 UTC"	"Madrid"	5	27723	"obscured"	"open"	"true"	""	""	5602292	""	"2025-01-11 16:09:54 UTC"	"2025-01-12 17:57:51 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2024-12-28 13:46:00 -0500"	""	"North Pea, Dare County, NC, USA"	35.767133144	-75.525542251	""	"American Mink"	"https://www.inaturalist.org/observations/258138932"	"https://inaturalist-open-data.s3.amazonaws.com/photos/463096904/medium.jpg"	"jefflewisnature"	258138932	"American Mink"	"Mammalia"	1264432	4	0	"2024/12/28 1:46 PM"	"2024-12-28"	"2024-12-28 18:46:00 UTC"	"Eastern Time (US & Canada)"	31	31	""	"open"	"false"	""	""	3635902	""	"2025-01-11 14:32:33 UTC"	"2025-01-12 17:58:00 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-10 14:31:00 -0500"	""	"Parc National de Plaisance - Baie Noire"	45.5961506939	-75.1739522342	"Parc national de Plaisance - Baie Noire, Mammifere, Faune, Vison d'Amérique"	"American Mink"	"https://www.inaturalist.org/observations/258069623"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462964486/medium.jpg"	"mariostg"	258069623	"vison d'Amérique"	"Mammalia"	1264432	2	0	"2025/01/10 14:31"	"2025-01-10"	"2025-01-10 19:31:00 UTC"	"Eastern Time (US & Canada)"	338	338	""	"open"	"false"	""	""	3516792	"Mario St-Gelais"	"2025-01-10 21:54:57 UTC"	"2025-01-11 17:24:20 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-10 14:20:00 -0500"	""	"Parc de Plaisance, Sentier Baie-noire, QC, Canada"	45.5952180618	-75.1673767411	""	"American Mink"	"https://www.inaturalist.org/observations/258066118"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462957262/medium.jpg"	"lnoel"	258066118	"vison d'Amérique"	"Mammalia"	1264432	1	0	"2025/01/10 14:20"	"2025-01-10"	"2025-01-10 19:20:00 UTC"	"Eastern Time (US & Canada)"	1118	1118	""	"open"	"false"	""	""	3516932	""	"2025-01-10 21:11:32 UTC"	"2025-01-11 17:22:50 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2022-01-06 19:02:00 -0800"	"Hunter Camera"	"Lincoln, CA, USA"	38.8443008307	-121.2816550491	""	"American Mink"	"https://www.inaturalist.org/observations/258062361"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462948614/medium.jpeg"	"joerich"	258062361	"American Mink"	"Mammalia"	1264432	2	0	"2022/01/06 7:02 PM"	"2022-01-06"	"2022-01-07 03:02:00 UTC"	"Pacific Time (US & Canada)"	4	4	""	"open"	"false"	""	""	919063	"Joe Rich"	"2025-01-10 20:17:09 UTC"	"2025-01-11 17:21:59 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-08 14:04:00 -0500"	""	"Lake Ontario, CA-ON, CA"	43.9486939015	-79.1478796521	""	"American Mink"	"https://www.inaturalist.org/observations/258058232"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462940599/medium.jpeg"	"pinemartyn"	258058232	"American Mink"	"Mammalia"	1264432	2	0	"2025/01/08 2:04 PM"	"2025-01-08"	"2025-01-08 19:04:00 UTC"	"Eastern Time (US & Canada)"	15	27411	"obscured"	"open"	"true"	""	""	515149	""	"2025-01-10 19:18:30 UTC"	"2025-01-10 21:21:51 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-09 15:35:00 -0300"	""	"Isla Gallina, Bariloche, Río Negro, Argentina"	-41.0970950022	-71.3820589895	""	"American Mink"	"https://www.inaturalist.org/observations/258057938"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462938645/medium.jpg"	"ccalvino"	258057938	"Visón americano"	"Mammalia"	1264432	0	0	"2025/01/09 3:35 PM"	"2025-01-09"	"2025-01-09 18:35:00 UTC"	"America/Argentina/Salta"	2	2	""	"open"	"false"	""	""	8691371	"Carolina I. Calviño"	"2025-01-10 19:14:16 UTC"	"2025-01-10 19:20:59 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-06 07:14:01 -0500"	""	"Cooney Hill Rd, Armonk, NY, US"	41.0879055	-73.719995	""	"American Mink"	"https://www.inaturalist.org/observations/258050662"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462929882/medium.jpg"	"sav_vida263"	258050662	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-06 07:14:01-05:00"	"2025-01-06"	"2025-01-06 12:14:01 UTC"	"Eastern Time (US & Canada)"	3	3	""	"open"	"false"	""	""	5370221	""	"2025-01-10 18:04:01 UTC"	"2025-01-10 19:23:32 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-09 14:54:32 -0800"	""	"Helipad, Ucluelet, BC V0R 3A0, Canada"	48.9227083333	-125.5427138889	""	"American Mink"	"https://www.inaturalist.org/observations/257992665"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462810061/medium.jpeg"	"moemeikle"	257992665	"American Mink"	"Mammalia"	1264432	0	0	"2025-01-09 14:54:32"	"2025-01-09"	"2025-01-09 22:54:32 UTC"	"America/Vancouver"	NA	NA	""	"open"	"false"	"gps"	"gps"	7657273	""	"2025-01-10 01:23:24 UTC"	"2025-01-10 03:04:01 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-09 14:30:40 +0000"	""	"East Street, Canterbury, England, GB"	51.283875	1.3085466667	""	"American Mink"	"https://www.inaturalist.org/observations/257924170"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462706169/medium.jpg"	"mk_ii"	257924170	"American Mink"	"Mammalia"	1264432	2	0	"2025-01-09 14:30:40Z"	"2025-01-09"	"2025-01-09 14:30:40 UTC"	"London"	14	14	""	"open"	"false"	""	""	7911914	""	"2025-01-09 14:32:12 UTC"	"2025-01-09 19:12:34 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2024-12-12 00:00:00 +0300"	""	"<U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>, 127224"	55.8934759326	37.6854802296	""	"American Mink"	"https://www.inaturalist.org/observations/257858967"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462581172/medium.jpeg"	"goldenbird"	257858967	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	3	0	"2024-12-12"	"2024-12-12"	""	"St. Petersburg"	33	33	""	"open"	"false"	"gps"	"gps"	7525170	""	"2025-01-08 21:34:56 UTC"	"2025-01-09 20:35:39 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-08 16:11:53 -0500"	""	"Point Pelee, CA-ON-ES, CA-ON, CA"	41.9370141735	-82.50610549	""	"American Mink"	"https://www.inaturalist.org/observations/257857339"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462580014/medium.jpeg"	"mole-in-a-stole"	257857339	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-08 16:11:53"	"2025-01-08"	"2025-01-08 21:11:53 UTC"	"America/Nipigon"	260	260	""	"open"	"false"	"gps"	"gps"	8795968	"Mole in a Stole"	"2025-01-08 21:27:32 UTC"	"2025-01-14 16:11:12 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-08 21:59:35 +0300"	"<U+0441><U+0431><U+0438><U+0442><U+043E><U+0435> <U+043D><U+0430> <U+0434><U+043E><U+0440><U+043E><U+0433><U+0435> <U+0436><U+0438><U+0432><U+043E><U+0442><U+043D><U+043E><U+0435> | roadkill :'("	"Dubna, Moscow Oblast, Russia, 141980"	56.7782138889	37.2279472222	""	"American Mink"	"https://www.inaturalist.org/observations/257836914"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462561934/medium.jpeg"	"novoid"	257836914	"American Mink"	"Mammalia"	1264432	3	0	"2025-01-08 21:59:35"	"2025-01-08"	"2025-01-08 18:59:35 UTC"	"St. Petersburg"	NA	NA	""	"open"	"false"	"gps"	"gps"	3735362	""	"2025-01-08 19:34:45 UTC"	"2025-01-09 17:03:55 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-08 09:09:34 -0500"	""	"Smokey Hollow, Hamilton, ON, CA"	43.3305666667	-79.8871466667	""	"American Mink"	"https://www.inaturalist.org/observations/257798340"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462517979/medium.jpg"	"g361"	257798340	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-08 09:09:34-05:00"	"2025-01-08"	"2025-01-08 14:09:34 UTC"	"Eastern Time (US & Canada)"	16	16	""	"open"	"false"	""	""	2007025	"Gary"	"2025-01-08 14:13:34 UTC"	"2025-01-09 05:54:50 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-07 16:57:18 -0500"	""	"Point Pelee, CA-ON-ES, CA-ON, CA"	41.9682466667	-82.5305183333	""	"American Mink"	"https://www.inaturalist.org/observations/257761645"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462442421/medium.jpeg"	"mole-in-a-stole"	257761645	"American Mink"	"Mammalia"	1264432	0	0	"2025-01-07 16:57:18"	"2025-01-07"	"2025-01-07 21:57:18 UTC"	"America/Nipigon"	8	8	""	"open"	"false"	""	""	8795968	"Mole in a Stole"	"2025-01-08 02:31:39 UTC"	"2025-01-09 03:23:30 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Neogale vison"	"2025-01-07 16:30:45 -0500"	"Dark brown. Darted in and out of the reeds on the edge of the pond. Wasn’t behaving normally - kept heading towards people unsteadily - I’m thinking rabies. "	"West River, Brattleboro, VT, US"	42.8636301825	-72.5667098849	""	"American Mink"	"https://www.inaturalist.org/observations/257739431"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462398751/medium.jpg"	"molly_farwell"	257739431	"American Mink"	"Mammalia"	1264432	4	1	"2025-01-07 15:30:45-06:00"	"2025-01-07"	"2025-01-07 21:30:45 UTC"	"Eastern Time (US & Canada)"	70	70	""	"open"	"false"	""	""	6837482	""	"2025-01-07 21:34:13 UTC"	"2025-01-10 00:59:11 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2024-12-28 15:25:00 -0500"	"huntington beach state park"	"Georgetown County, SC, USA"	33.5156367755	-79.0474147344	""	"American Mink"	"https://www.inaturalist.org/observations/257734749"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462387498/medium.jpg"	"lfranz1"	257734749	"American Mink"	"Mammalia"	1264432	1	0	"2024/12/28 3:25 PM"	"2024-12-28"	"2024-12-28 20:25:00 UTC"	"Eastern Time (US & Canada)"	122	122	""	"open"	"false"	""	""	2524636	""	"2025-01-07 20:35:57 UTC"	"2025-01-08 00:54:42 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2017-04-13 17:14:00 +0700"	""	"<U+0422><U+043E><U+043F><U+043A><U+0438><U+043D><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0435><U+043C><U+0435><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	55.1540424767	85.741365365	"2017, <U+0416><U+0438><U+0432><U+043E><U+0442><U+043D><U+044B><U+0435>, <U+041A><U+0435><U+043C><U+0435><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>, <U+041C><U+043B><U+0435><U+043A><U+043E><U+043F><U+0438><U+0442><U+0430><U+044E><U+0449><U+0438><U+0435>, <U+041D><U+043E><U+0440><U+043A><U+0430>, <U+0422><U+0440><U+0435><U+0449><U+0430>, <U+0430><U+043F><U+0440><U+0435><U+043B><U+044C>, <U+0432><U+0435><U+0441><U+043D><U+0430>"	"American Mink"	"https://www.inaturalist.org/observations/257669326"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462266943/medium.jpg"	"dmitrydubikovskiy"	257669326	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	3	0	"2017/04/13 17:14"	"2017-04-13"	"2017-04-13 10:14:00 UTC"	"Asia/Novokuznetsk"	NA	NA	""	"open"	"false"	""	""	1357165	"Dmitry Dubikovskiy"	"2025-01-07 04:36:05 UTC"	"2025-01-07 20:10:51 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-02 14:45:00 -0500"	""	"Lynde Shores Conservation Area, Whitby, ON, CA"	43.8544126292	-78.9662115793	""	"American Mink"	"https://www.inaturalist.org/observations/257645257"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462217661/medium.jpg"	"wildlifediaries"	257645257	"American Mink"	"Mammalia"	1264432	4	0	"2025-01-02 14:45:00-05:00"	"2025-01-02"	"2025-01-02 19:45:00 UTC"	"Eastern Time (US & Canada)"	23	23	""	"open"	"false"	""	""	3363397	"Nina Adamo"	"2025-01-06 23:21:28 UTC"	"2025-01-17 10:15:17 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-06 14:10:00 +0300"	""	"<U+0413><U+0430><U+0442><U+0447><U+0438><U+043D><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041B><U+0435><U+043D><U+0438><U+043D><U+0433><U+0440><U+0430><U+0434><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	59.5722116667	30.0998283333	""	"American Mink"	"https://www.inaturalist.org/observations/257638435"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462202354/medium.jpg"	"irilily"	257638435	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	0	0	"2025/01/06 14:10"	"2025-01-06"	"2025-01-06 11:10:00 UTC"	"St. Petersburg"	NA	NA	""	"open"	"false"	""	""	4475776	"<U+0418><U+0440><U+0438><U+043D><U+0430> <U+0420><U+043E><U+0433><U+043E><U+0432><U+0430>"	"2025-01-06 22:00:23 UTC"	"2025-01-06 22:08:41 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2024-09-04 09:39:00 -0600"	"Trail Camera Capture. Camera 7 2024."	"Alberta, CA"	49.8194136654	-114.0233825291	"Trailcam, Trail Camera"	"American Mink"	"https://www.inaturalist.org/observations/257617350"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462164036/medium.jpeg"	"freshwatercanada"	257617350	"American Mink"	"Mammalia"	1264432	0	0	"2024/09/04 9:39 AM"	"2024-09-04"	"2024-09-04 15:39:00 UTC"	"America/Edmonton"	15	26454	"obscured"	"open"	"true"	""	""	192275	"Freshwater Conservation Canada"	"2025-01-06 18:32:27 UTC"	"2025-01-08 00:01:43 UTC"	"research"	"CC-BY-NC-ND"	NA	NA	"false"
"Neogale vison"	"2025-01-06 14:36:00 +0300"	""	"Kaleval'skiy rayon, RU-KI, RU"	64.8232622875	31.2951102036	""	"American Mink"	"https://www.inaturalist.org/observations/257594887"	"https://inaturalist-open-data.s3.amazonaws.com/photos/462127745/medium.jpeg"	"pavelnik12"	257594887	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+041D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	1	0	"2025/01/06 14:36"	"2025-01-06"	"2025-01-06 11:36:00 UTC"	"St. Petersburg"	8794	24158	"obscured"	"open"	"true"	""	""	7495469	"<U+041D><U+0438><U+043A><U+043E><U+043B><U+0430><U+0435><U+0432><U+0438><U+0447> <U+041F><U+0430><U+0432><U+0435><U+043B>"	"2025-01-06 14:43:01 UTC"	"2025-01-07 15:15:23 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
